cctv分类,#genre#
CCTV5,http://111.196.135.75:8686/udp/239.3.1.173:8001
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6089&tk=97475bb89d45
CCTV5,http://221.222.162.206:8888/udp/239.3.1.173:8001
CCTV5,http://114.252.239.133:9876/udp/239.3.1.173:8001
CCTV5,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000005
CCTV5,http://60.255.240.247:8090/live/CCTV-5H265_4000.m3u8
CCTV5,http://113.90.246.252:4000/udp/239.77.0.170:5146
CCTV5,http://171.107.6.179:5432/udp/239.81.0.232:4056
CCTV5,http://114.105.185.143:9901/tsfile/live/0005_1.m3u8
CCTV5,http://220.170.243.209:9901/tsfile/live/0005_1.m3u8
CCTV5,http://14.112.86.101:4022/udp/239.77.0.170:5146
CCTV5,http://115.171.216.225:4000/udp/225.1.8.89:8000
CCTV5,http://117.161.12.116/live/program/live/cctv58m/8000000/mnf.m3u8
CCTV5,http://115.171.216.209:4000/udp/225.1.8.89:8000
CCTV5,http://1.199.235.140:9901/tsfile/live/0005_1.m3u8
CCTV5,http://1.198.67.47:9901/tsfile/live/1028_1.m3u8
CCTV5,http://118.251.60.185:8888/udp/239.76.253.155:9000
CCTV5,http://1.197.250.86:9901/tsfile/live/0005_1.m3u8
CCTV5,http://123.52.110.108:9901/tsfile/live/0005_1.m3u8
CCTV5,http://144.52.163.245:9901/tsfile/live/1004_1.m3u8
CCTV5,http://106.118.70.191:9901/tsfile/live/0005_1.m3u8
CCTV5,http://59.173.183.242:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://59.173.183.242:9901/tsfile/live/0005_1.m3u8
CCTV5,http://58.62.234.242:10000/udp/239.77.0.170:5146
CCTV5,http://60.187.244.165:9901/tsfile/live/0005_1.m3u8
CCTV5,http://36.99.206.63:9901/tsfile/live/0005_1.m3u8
CCTV5,http://115.60.241.249:2000/rtp/225.1.4.75:1104
CCTV5,http://58.216.229.130:9901/tsfile/live/0005_1.m3u8
CCTV5,http://39.98.201.151:9090/udp/225.1.8.93:8000
CCTV5,http://114.254.83.83:2222/rtp/239.3.1.173:8001
CCTV5,http://39.98.201.151:9090/udp/225.1.8.89:8000
CCTV5,http://182.113.13.204:9901/tsfile/live/0005_1.m3u8
CCTV5,http://60.210.100.54:352/tsfile/live/0005_1.m3u8
CCTV5,http://114.252.235.176:8000/udp/239.3.1.173:8001
CCTV5,http://120.6.209.42:8866/udp/239.253.92.181:6046
CCTV5,http://220.249.114.102:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://221.222.162.206:8888/rtp/239.3.1.173:8001
CCTV5,http://222.142.65.165:9901/tsfile/live/0005_1.m3u8
CCTV5,http://183.94.146.109:2222/tsfile/live/0005_1.m3u8
CCTV5,http://113.57.109.48:1111/tsfile/live/1004_1.m3u8
CCTV5,http://120.0.8.181:8086/tsfile/live/0005_1.m3u8
CCTV5,http://171.118.232.179:9999/tsfile/live/0005_1.m3u8
CCTV5,http://222.142.70.7:9901/tsfile/live/0005_1.m3u8
CCTV5,http://42.49.148.233:9901/tsfile/live/0005_1.m3u8
CCTV5,http://223.166.234.149:7777/tsfile/live/0005_1.m3u8
CCTV5,http://122.139.141.107:9901/tsfile/live/0005_1.m3u8
CCTV5,http://220.249.114.102:9901/tsfile/live/1004_1.m3u8
CCTV5,http://120.0.52.241:8086/tsfile/live/0005_1.m3u8
CCTV5,http://60.255.240.247:8090/live/CCTV-5H265.m3u8
CCTV5,http://221.2.148.205:8154/tsfile/live/0005_1.m3u8
CCTV5,http://120.0.52.241:8086/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://125.32.120.52:9901/tsfile/live/0005_1.m3u8
CCTV5,http://223.166.234.19:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://119.51.60.31:9901/tsfile/live/0005_1.m3u8
CCTV5,http://120.0.52.238:8086/tsfile/live/0005_1.m3u8
CCTV5,http://222.134.245.16:9901/tsfile/live/0005_1.m3u8
CCTV5,http://119.51.63.64:9901/tsfile/live/0005_1.m3u8
CCTV5,http://60.10.106.114:555/udp/239.253.92.181:6046
CCTV5,http://120.0.52.162:8086/tsfile/live/0005_1.m3u8
CCTV5,https://api.livednow.org/migu/641886683?sign=gAAAAABnJcJq1zvWEm2fLwSljJPThpBYL_E8K7V3Vjqwa1MKKvqUi_E3bRWybwa_x3oX2iF9HH-wEJfMaE_5OvwPzGGu3NicPIuQA4yciDbKNZf7joK5ZUFzK0L36mvXUWWl9JorCKCXbQ62LAhIlbf2kzScSCcb9oUHPKWds9wWjWjam34gaFfwW7rHxvnvlcqRaj88yHfSrWqHJghFI-bLaFvNz1HoPw%3D%3D
CCTV5,http://119.62.109.200:9901/tsfile/live/0005_1.m3u8
CCTV5,http://115.60.241.249:2000/rtp/225.1.4.159:1195
CCTV5,http://58.17.116.69:9908/tsfile/live/0001_5.m3u8
CCTV5,http://42.237.159.133:9003//hls/5/index.m3u8
CCTV5,https://tvbox.nat.netsite.cc:8043/proxy/2118762958/2118762958.m3u8
CCTV5,http://1.198.10.73:9901/tsfile/live/1001_1.m3u8
CCTV5,http://110.52.244.53:9003//hls/5/index.m3u8
CCTV5,http://27.41.246.255:9003//hls/8/index.m3u8
CCTV5,http://27.11.51.158:8003/udp/225.0.4.143:7980
CCTV5,http://live.nctv.top/6688/bfgd.php?id=064
CCTV5,http://112.102.217.173:9003//hls/17/index.m3u8
CCTV5,http://1.203.111.193:17777/udp/225.1.8.89:8000
CCTV5,http://124.116.183.146:9901/tsfile/live/0005_1.m3u8
CCTV5,http://222.142.75.203:9901/tsfile/live/0005_1.m3u8
CCTV5,http://183.94.146.109:2222/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://27.41.245.2:9003//hls/8/index.m3u8
CCTV5,http://219.159.194.18:8181/tsfile/live/0005_1.m3u8
CCTV5,http://101.66.199.132:9901/tsfile/live/0005_1.m3u8
CCTV5,http://101.66.199.141:9901/tsfile/live/0005_1.m3u8
CCTV5,http://123.14.82.46:9003//hls/5/index.m3u8
CCTV5,http://42.227.88.176:9003//hls/5/index.m3u8
CCTV5,http://m.951688.xyz:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV5,http://222.218.158.25:8181/tsfile/live/faacts/0005_1.m3u8
CCTV5,p3p://108.181.32.169:33201/64260cb0000afd53edfb140f10811127
CCTV5,http://61.145.208.25:9090/udp/239.77.0.170:5146
CCTV5,http://113.68.53.117:4000/udp/239.77.0.170:5146
CCTV5,http://60.26.63.45:8000/udp/225.1.1.160:5002
CCTV5,http://27.10.89.9:4022/udp/225.0.4.143:7980
CCTV5,http://183.144.192.51:6868/rtp/233.50.201.197:5140
CCTV5,http://113.13.242.220:4022/udp/239.81.0.232:4056
CCTV5,http://101.23.217.245:8090/hls/13/index.m3u8
CCTV5,http://171.214.224.191:55555/udp/239.93.42.37:5140
CCTV5,http://c4a22b.tv.netsite.cc/proxy/2118762958/2118762958.m3u8
CCTV5,http://58.144.195.213/hljbuv52.live.bestvcdn.com.cn/0/live/program/live/cctv58m/8000000/mnf.m3u8
CCTV5,http://rihou.cc:55/lib/migu.php?id=cctv5
CCTV5,http://211.158.201.168:8004/udp/225.0.4.143:7980
CCTV5,http://59.175.47.16:4000/rtp/239.69.1.123:10376
CCTV5,http://114.246.180.128:4022/rtp/239.3.1.173:8001
CCTV5,http://171.118.136.143:8083/rtp/226.0.2.209:9584
CCTV5,http://123.113.187.204:8000/rtp/239.3.1.173:8001
CCTV5,http://111.196.191.248:5555/rtp/239.3.1.173:8001
CCTV5,http://123.117.174.237:30000/rtp/239.3.1.173:8001
CCTV5,http://222.129.139.229:8888/rtp/239.3.1.173:8001
CCTV5,http://114.243.110.0:4000/rtp/239.3.1.173:8001
CCTV5,http://221.219.79.161:4000/rtp/239.3.1.173:8001
CCTV5,http://111.196.129.152:20000/rtp/239.3.1.173:8001
CCTV5,http://ikuai.zlsip.top:4022/rtp/239.3.1.173:8001
CCTV5,http://123.113.187.204:8000/rtp/239.3.1.130:8004
CCTV5,http://123.122.162.7:19999/rtp/239.3.1.108:8001
CCTV5,http://nas.tuyuannet.cn:8800/rtp/239.37.0.232:5540
CCTV5,http://117.32.84.31:8025/rtp/239.112.205.222:5140
CCTV5,http://222.95.92.12:4000/rtp/239.49.1.5:6000
CCTV5,http://222.95.92.12:4000/rtp/239.49.9.32:6000
CCTV5,http://221.219.96.192:8012/rtp/239.3.1.130:8004?
CCTV5,http://ha.xushining.com:50000/udp/225.1.1.160:5002
CCTV5,http://123.56.129.203:5431/rtp/225.1.8.89:8000
CCTV5,http://123.56.129.203:5431/rtp/225.1.8.93:8000
CCTV5,http://60.2.190.206:4000/rtp/239.253.92.181:6046
CCTV5,http://111.196.135.75:8686/rtp/239.3.1.173:8001
CCTV5,http://221.219.96.192:8012/rtp/239.3.1.173:8001?
CCTV5,http://sweetown.fun:4000/rtp/239.3.1.173:8001
CCTV5,http://114.252.238.87:8000/rtp/239.3.1.173:8001
CCTV5,http://123.117.237.15:8680/rtp/239.3.1.173:8001
CCTV5,http://hebdx.chunfengyun.top:4022/rtp/239.254.201.153:7206
CCTV5,http://123.157.31.182:7912/rtp/233.50.201.197:5140
CCTV5,https://migu.freetv.top/migu/641886683.m3u8?migutoken=818d322218ce06b3cb821de57159f87d30484a1b6a36fb835072ee6f423b66bc88aff8b724c9839646e7ee166eb46c4d7f39201b2d800a5eb73a3cc9390567204f888074b822805f380ee2e4ab
CCTV5,http://106.53.99.30/dl/cctv5.m3u8
CCTV5,http://1.197.249.194:9901/tsfile/live/0005_1.m3u8
CCTV5,http://58.20.77.182:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5,http://z.b.bkpcp.top/m.php?id=cctv5\
CCTV5,http://120.224.178.16:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://112.6.197.24:9921/hls/5/index.m3u8
CCTV5,http://118.114.120.153:4022/udp/239.93.42.37:5140
CCTV5,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226731/1.m3u8
CCTV5,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5,http://221.213.43.82:8888/newlive/live/hls/6/live.m3u8
CCTV5,http://111.59.63.32:9901/tsfile/live/1012_1.m3u8
CCTV5,http://183.155.254.220:9999/rtp/233.50.201.197:5140
CCTV5,http://115.230.188.101:9999/rtp/233.50.201.197:5140
CCTV5,http://115.220.243.30:9999/rtp/233.50.201.197:5140
CCTV5,http:///rtp/239.69.1.123:10376
CCTV5,http://60.164.229.62:4040/udp/239.255.29.13:8231
CCTV5,http://kxrj.site:1258/69986/mg9.php?id=cctv5
CCTV5,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=cctv5
CCTV5,http://itms4.sdlk.vip:6721/hls/202/index.m3u8
CCTV5,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-5hd/2500.m3u8?innersid=4790815411650771981&amp
CCTV5,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/p26.php?id=064
CCTV5,http://116.117.105.247:8096/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
CCTV5,http://116.117.106.42:8096/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0,0.32
CCTV5,http://116.117.104.39:8096/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
CCTV5,http://116.117.104.242:8096/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0,0.27
CCTV5,http://116.117.105.183:8096/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0,0.27
CCTV5,http://116.117.106.240:8096/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
CCTV5,http://116.117.106.74:8096/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0,0.23
CCTV5+,http://218.241.192.50:8808/rtp/239.3.1.130:8004
CCTV5+,http://webmail.axxe.top:4022/rtp/239.3.1.130:8004
CCTV5+,http://120.234.5.29:6000/udp/239.20.0.203:2204
CCTV5+,http://mail.petzhu.top:7000/rtp/239.254.200.46:8004
CCTV5+,http://124.115.205.101:8888/newlive/live/hls/7/live.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8?
CCTV5+,http://223.151.49.74:59901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://219.159.147.195:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://114.252.229.26:9876/rtp/239.3.1.130:8004
CCTV5+,http://fangke.blueswords.com:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+,http://219.135.208.218:8083/tsfile/live/0016_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://111.160.17.2:59901/tsfile/live/0016_1.m3u8
CCTV5+,http://58.57.21.166:9901/tsfile/live/0016_1.m3u8?key=txiptv
CCTV5+,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8
CCTV5+,https://stream1.freetv.fun/88ee08d5c5e75e963f46cba8142888798dde687981709eda707a0b192da8ad4d.ctv
CCTV5+,https://stream1.freetv.fun/7af3bda5e82b9a70b557cd982a25e9b06490881a5e7a06f2f2027cdf1d8cf065.m3u8
CCTV5+,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv5+
CCTV5+,http://222.134.245.16:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://182.138.221.26:8888/udp/239.93.1.36:8004
CCTV5+,http://61.156.228.12:8154/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://221.2.148.205:8154/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://223.166.234.9:7777/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://61.150.67.62:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://kxrj.site:1258/699/mg9.php?id=cctv5p
CCTV5+,http://124.231.213.16:9999/tsfile/live/1114_1.m3u8
CCTV5+,http://kxrj.site:8081/8647/mg.php?id=cctv5p
CCTV5+,http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv5p
CCTV5+,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265016&livemode=1&stbId=3
CCTV5+,http://zy.otioi.cn/live/migu.php?token=4zfvOqMj&id=cctv5p
CCTV5+,http://tnvcn.com:8012/rtp/239.3.1.130:8004
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3327&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8363&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7569&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4133&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0404&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3762&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0251&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1947&tk=7877e7cc41c7
CCTV5+,http://219.159.194.213:8181/tsfile/live/0016_1.m3u8
CCTV5+,http://117.190.144.101:1111/tsfile/live/0018_1.m3u8
CCTV5+,http://61.243.161.199:9901/tsfile/live/1015_1.m3u8
CCTV5+,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw4035956330_-1197773273/wd_r2/cctv/cctv5plusnew/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130700&ContentId=265106763&timezone=UTC&mtv_session=b1d7170ccd660150baa2e9435d787064&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=dfe2cfbc447ddc224a226f33be3d0f39
CCTV5+,http://117.190.144.101:1111/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+,http://60.208.61.2:352/tsfile/live/0016_1.m3u8
CCTV5+,http://223.166.234.215:7777/tsfile/live/0016_1.m3u8
CCTV5+,http://220.170.243.209:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://120.0.52.162:8086/tsfile/live/0016_1.m3u8
CCTV5+,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv5plus
CCTV5+,http://www.furymax.top:85/rtp/239.254.96.234:9484
CCTV5+,http://www.furymax.top:85/rtp/239.69.1.12:9712
CCTV5+,http://182.117.198.1:9901/tsfile/live/1000_1.m3u8
CCTV5+,http://175.20.235.74:9901/tsfile/live/1004_1.m3u8
CCTV5+,http://14.212.185.71:9901/tsfile/live/0018_1.m3u8
CCTV5+,http://220.170.241.204:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://171.110.42.238:8181/tsfile/live/0016_1.m3u8
CCTV5+,http://223.166.234.114:7777/tsfile/live/0016_1.m3u8
CCTV5+,http://163.177.122.122:9901/tsfile/live/1024_1.m3u8
CCTV5+,http://182.32.204.113:3217/tsfile/live/1072_1.m3u8
CCTV5+,http://113.236.17.12:9901/tsfile/live/1015_1.m3u8
CCTV5+,http://36.44.152.4:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://113.236.31.149:9901/tsfile/live/1015_1.m3u8
CCTV5+,http://113.15.184.196:8181/tsfile/live/0016_1.m3u8
CCTV5+,http://222.217.230.193:8181/tsfile/live/0016_1.m3u8
CCTV5+,http://58.19.38.162:9901/tsfile/live/1021_1.m3u8
CCTV5+,http://124.231.212.230:9999/tsfile/live/1114_1.m3u8
CCTV5+,http://219.159.194.18:8181/tsfile/live/0016_1.m3u8
CCTV5+,http://223.166.234.19:7777/tsfile/live/0016_1.m3u8
CCTV5+,http://222.217.230.192:8181/tsfile/live/0016_1.m3u8
CCTV5+,http://101.19.84.8:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://101.74.28.105:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://171.110.42.239:8181/tsfile/live/0016_1.m3u8
CCTV5+,http://101.74.31.69:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://118.77.152.195:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://36.44.159.186:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://163.177.122.71:9901/tsfile/live/1024_1.m3u8
CCTV5+,http://118.77.152.185:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://1.30.24.181:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://101.74.31.52:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://113.15.185.150:8181/tsfile/live/0016_1.m3u8
CCTV5+,http://119.163.199.98:9901/tsfile/live/0016_2.m3u8
CCTV5+,http://222.217.230.195:8181/tsfile/live/0016_1.m3u8
CCTV5+,http://61.150.67.62:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://171.120.109.24:9003//hls/6/index.m3u8
CCTV5+,p3p://108.181.32.169:33519/64260cbc00081417edfb42307c984dd4
CCTV5+,http://183.17.236.187:8888/udp/239.77.0.87:5146
CCTV5+,http://14.154.195.62:4022/udp/239.77.0.87:5146
CCTV5+,http://115.171.80.176:1688/udp/225.1.8.20:8004
CCTV5+,http://218.67.175.63:8888/udp/225.1.1.121:5002
CCTV5+,http://58.243.38.107:9003//hls/6/index.m3u8
CCTV5+,http://123.145.54.158:8003/udp/225.0.4.73:7980
CCTV5+,http://122.242.141.207:9999/rtp/233.50.201.220:5140
CCTV5+,http://171.105.179.141:4022/udp/239.81.0.101:4056
CCTV5+,http://171.213.140.54:8123/udp/239.93.1.36:8004
CCTV5+,http://1cfb7e.tv.netsite.cc/proxy/485668034/485668034.m3u8
CCTV5+,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv5p
CCTV5+,http://110.52.244.53:9003//hls/6/index.m3u8
CCTV5+,http://123.113.187.204:8000/udp/239.3.1.130:8004
CCTV5+,http://60.210.100.54:352/tsfile/live/0016_1.m3u8
CCTV5+,http://222.129.139.229:8888/udp/239.3.1.130:8004
CCTV5+,http://114.249.229.24:8888/udp/239.3.1.130:8004
CCTV5+,http://111.196.129.152:20000/udp/239.3.1.130:8004
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8144&tk=97475bb89d45
CCTV5+,http://221.233.192.152:1111/tsfile/live/0016_1.m3u8
CCTV5+,http://114.252.239.133:9876/udp/239.3.1.130:8004
CCTV5+,http://221.222.162.206:8888/udp/239.3.1.130:8004
CCTV5+,http://123.117.237.15:8680/udp/239.3.1.130:8004
CCTV5+,http://221.219.79.161:4000/udp/239.3.1.130:8004
CCTV5+,http://125.33.89.106:5566/udp/239.3.1.130:8004
CCTV5+,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cctv5p
CCTV5+,http://123.113.249.203:8888/udp/239.3.1.130:8004
CCTV5+,http://182.92.109.190:1668/72/72.php?id=cctv5p
CCTV5+,http://114.249.215.204:9888/udp/239.3.1.130:8004
CCTV5+,http://111.196.135.75:8686/udp/239.3.1.130:8004
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8964&tk=97475bb89d45
CCTV5+,http://114.249.230.215:9888/udp/239.3.1.130:8004
CCTV5+,http://222.129.139.91:8888/udp/239.3.1.130:8004
CCTV5+,http://119.36.148.115:59901/tsfile/live/1003_1.m3u8
CCTV5+,http://123.122.163.183:19999/udp/239.3.1.130:8004
CCTV5+,http://60.255.240.247:8090/live/CCTV-5plusH265_4000.m3u8
CCTV5+,http://14.112.86.101:4022/udp/239.77.0.87:5146
CCTV5+,http://118.251.60.185:8888/udp/239.76.253.168:9000
CCTV5+,http://117.161.12.116/live/program/live/cctv5phd8m/8000000/mnf.m3u8
CCTV5+,http://124.230.56.27:55555/udp/239.76.253.168:9000
CCTV5+,http://59.173.183.242:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://115.171.216.209:4000/udp/225.1.8.20:8004
CCTV5+,http://144.52.163.245:9901/tsfile/live/1005_1.m3u8
CCTV5+,http://223.13.1.109:9901/tsfile/live/1003_1.m3u8
CCTV5+,http://59.173.243.210:9901/tsfile/live/1021_1.m3u8
CCTV5+,http://59.173.183.242:9901/tsfile/live/0018_1.m3u8
CCTV5+,http://223.13.1.185:9901/tsfile/live/1003_1.m3u8
CCTV5+,http://171.107.6.179:5432/udp/239.81.0.101:4056
CCTV5+,http://115.171.216.225:4000/udp/225.1.8.20:8004
CCTV5+,http://115.171.80.176:8888/udp/225.1.8.20:8004
CCTV5+,http://1.203.111.193:17777/udp/225.1.8.20:8004
CCTV5+,http://223.166.234.19:7777/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://39.98.201.151:9090/udp/225.1.8.20:8004
CCTV5+,http://123.117.237.15:8680/rtp/239.3.1.130:8004
CCTV5+,http://113.57.109.48:1111/tsfile/live/1016_1.m3u8
CCTV5+,http://223.166.234.149:7777/tsfile/live/0016_1.m3u8
CCTV5+,http://220.249.114.102:9901/tsfile/live/1005_1.m3u8
CCTV5+,http://221.2.148.205:8154/tsfile/live/0016_1.m3u8
CCTV5+,http://220.249.114.102:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://101.74.31.161:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://114.254.83.83:2222/rtp/239.3.1.130:8004
CCTV5+,http://120.6.209.42:8866/udp/239.253.92.82:8013
CCTV5+,http://101.74.28.50:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://120.0.8.181:8086/tsfile/live/0016_1.m3u8
CCTV5+,http://60.255.240.247:8090/live/CCTV-5plusH265.m3u8
CCTV5+,http://120.0.52.238:8086/tsfile/live/0016_1.m3u8
CCTV5+,http://120.0.8.181:8086/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://60.10.106.114:555/udp/239.253.92.82:8013
CCTV5+,http://120.0.52.241:8086/tsfile/live/0016_1.m3u8
CCTV5+,http://120.0.52.241:8086/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://3ad2a0.tv.netsite.cc/proxy/485668034/485668034.m3u8
CCTV5+,https://tvbox.nat.netsite.cc:8043/proxy/485668034/485668034.m3u8
CCTV5+,https://api.livednow.org/migu/641886773?sign=gAAAAABnJcJqTze6PuXdG9BEej5eW4BLImQigfoMaUf8uqVsrTWU2XPcpNAQkBcD0muMqEF9LzvxjIx7EBojiQbkHBD5j0Jhgf5-rBwl8jU3IJw5gsTQ2K6WngtWzyYcEmpoNgChlKkREdafyGUHTP8U4-G_ggVp1wP9_OuDXbCnXAQZKWP8e_nvjKVAHWsAfsrkcP2wHVy9aBq_REPOhp0w5W60Na3IcQ%3D%3D
CCTV5+,http://114.252.235.176:8000/udp/239.3.1.130:8004
CCTV5+,http://58.17.116.69:9908/tsfile/live/0001_6.m3u8
CCTV5+,http://27.11.51.158:8003/udp/225.0.4.73:7980
CCTV5+,http://58.48.37.158:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://113.90.246.252:4000/udp/239.77.0.87:5146
CCTV5+,http://121.19.134.139:808/tsfile/live/0018_1.m3u8
CCTV5+,http://183.94.146.109:2222/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://112.102.217.173:9003//hls/18/index.m3u8
CCTV5+,http://123.14.82.46:9003//hls/18/index.m3u8
CCTV5+,http://m.951688.xyz:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV5+,http://222.218.158.25:8181/tsfile/live/faacts/0016_1.m3u8
CCTV5+,p3p://108.181.32.169:33201/64260cbc00081417edfb42307c984dd4
CCTV5+,http://61.145.208.25:9090/udp/239.77.0.87:5146
CCTV5+,http://113.68.53.117:4000/udp/239.77.0.87:5146
CCTV5+,http://60.26.63.45:8000/udp/225.1.1.121:5002
CCTV5+,http://27.10.89.9:4022/udp/225.0.4.73:7980
CCTV5+,http://183.144.192.51:6868/rtp/233.50.201.220:5140
CCTV5+,http://113.13.242.220:4022/udp/239.81.0.101:4056
CCTV5+,http://101.23.217.245:8090/hls/5/index.m3u8
CCTV5+,http://171.214.224.191:55555/udp/239.93.1.36:8004
CCTV5+,http://c4a22b.tv.netsite.cc/proxy/485668034/485668034.m3u8
CCTV5+,http://rihou.cc:55/lib/migu.php?id=cctv5p
CCTV5+,http://211.158.201.168:8004/udp/225.0.4.73:7980
CCTV5+,http://101.68.81.44:9999/rtp/233.50.201.220:5140
CCTV5+,http://36.49.51.252:30007/rtp/239.37.0.121:5540
CCTV5+,http://123.157.31.182:7912/rtp/233.50.201.220:5140
CCTV5+,http://114.83.223.132:9999/rtp/239.45.0.34:5140
CCTV5+,http://221.219.79.161:4000/rtp/239.3.1.130:8004
CCTV5+,http://nas.tuyuannet.cn:8800/rtp/239.37.0.121:5540
CCTV5+,http://ha.xushining.com:50000/udp/225.1.1.121:5002
