migu分类,#genre#
北京生活,https://fmbox.cc/公众号玉玉软件库/tv/beijing.php?id=bjsh
北京财经,https://fmbox.cc/公众号玉玉软件库/tv/beijing.php?id=bjcj
福建少儿,http://8.138.7.223/tv/fjtv.php?id=2
福建少儿,http://php.jdshipin.com:8880/fujian.php?id=8
河南民生,http://live.nctv.top/6688/hntv.php?id=hnms
河南都市,http://live.nctv.top/6688/hntv.php?id=hnds
黑龙江少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8814&tk=e503191f8e20
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8668&tk=7877e7cc41c7
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5985&tk=7877e7cc41c7
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5510&tk=7877e7cc41c7
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2912&tk=7877e7cc41c7
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9825&tk=7877e7cc41c7
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8515&tk=7877e7cc41c7
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3995&tk=7877e7cc41c7
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3753&tk=7877e7cc41c7
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1619&tk=7877e7cc41c7
CCTV1,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv1
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5789&tk=97475bb89d45
CCTV1,http://rihou.cc:55/lib/migu.php?id=cctv1
CCTV1,https://migu.freetv.top/migu/608807420.m3u8?migutoken=8687a982701639f4b45c53ff85e234bf75cda8545620c17f761915c7d3a9e041fa2097e7e370dd62aa188fea32810727926c76166772dc922d866a95677cbbaa95bb089d75c271d65b6a94f177
CCTV1,http://kxrj.site:1258/69986/mg9.php?id=cctv1
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1610&tk=7877e7cc41c7
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7014&tk=7877e7cc41c7
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4711&tk=7877e7cc41c7
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1134&tk=7877e7cc41c7
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0674&tk=7877e7cc41c7
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0580&tk=7877e7cc41c7
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9915&tk=7877e7cc41c7
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1364&tk=7877e7cc41c7
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5288&tk=97475bb89d45
CCTV2,http://php.jdshipin.com/TVOD/gsyd.php?id=9900000502
CCTV2,http://rihou.cc:55/lib/migu.php?id=cctv2
CCTV2,https://migu.freetv.top/migu/631780532.m3u8?migutoken=85a6ef593c557e1899e84c8932e0db28f535a2a829e5151e4c875ac988612c2dfc236e0ee1ca31128db4e84cdaa6c2dd84cf0d996ba5e5de1c212a12ab6db623d4693182c4e4259be81a2ba380
CCTV2,http://z.b.bkpcp.top/m.php?id=cctv2\
CCTV2,http://kxrj.site:1258/69986/mg9.php?id=cctv2
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0235&tk=7877e7cc41c7
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9728&tk=7877e7cc41c7
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8921&tk=7877e7cc41c7
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8978&tk=7877e7cc41c7
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0763&tk=7877e7cc41c7
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1009&tk=7877e7cc41c7
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9432&tk=7877e7cc41c7
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9805&tk=7877e7cc41c7
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8738&tk=97475bb89d45
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1023&tk=97475bb89d45
CCTV3,http://rihou.cc:55/lib/migu.php?id=cctv3
CCTV3,https://migu.freetv.top/migu/624878271.m3u8?migutoken=98bdcb8b67e9e3aaab36a69d4157388aa2503a846b9d151a0bc494adb9fd49e20cb0487966e0b9268af7be4e005525b8948c28c432e17b89b8882a3d5c531c22fa2788353884e174bccc5cc33f
CCTV3,http://z.b.bkpcp.top/m.php?id=cctv3\
CCTV3,http://kxrj.site:1258/69986/mg9.php?id=cctv3
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0938&tk=7877e7cc41c7
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2383&tk=7877e7cc41c7
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4844&tk=7877e7cc41c7
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3444&tk=7877e7cc41c7
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0515&tk=7877e7cc41c7
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9840&tk=7877e7cc41c7
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9750&tk=7877e7cc41c7
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1705&tk=7877e7cc41c7
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6468&tk=7877e7cc41c7
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3467&tk=7877e7cc41c7
CCTV4,http://z.b.bkpcp.top/m.php?id=cctv4a
CCTV4,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv4o
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2648&tk=97475bb89d45
CCTV4,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cctv4
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8376&tk=97475bb89d45
CCTV4,http://rihou.cc:55/lib/migu.php?id=cctv4
CCTV4,http://rihou.cc:55/lib/migu.php?id=cctv4a
CCTV4,http://rihou.cc:55/lib/migu.php?id=cctv4o
CCTV4,https://migu.freetv.top/migu/631780421.m3u8?migutoken=532cb82612f78fb2b8a80e05aa4f3b7e5b9c6eae01bd72b831e36a70332ccce42ecfd4835662220bd15c39d07d8fc4c739a60569800e24be6ef46073d9bc074618dbac02f551c128929c3881c6
CCTV4,https://migu.freetv.top/migu/608807419.m3u8?migutoken=5814f16c13f760d8a2c8e3442678117c8fc8084a4ba263bd82c68286c13cac492351b793abff114bb3bf2a184abfc401d1a40ddce1756171142cf907adee80eef96533e9117fb77ff5a98c4292
CCTV4,https://migu.freetv.top/migu/608807416.m3u8?migutoken=9f3b96cb46abeb413a8d1624ff5cb7d9ecd6532bacb42e699976a39704c3a2a52e57e7062aef496cde9e4c92b3437381f2474ba8f788f23e091aad48a08a1da5c401e01c055f89796f93a719fa
CCTV4,http://z.b.bkpcp.top/m.php?id=cctv4\
CCTV4,http://z.b.bkpcp.top/m.php?id=cctv4a\
CCTV4,http://z.b.bkpcp.top/m.php?id=cctv4o\
CCTV4,http://kxrj.site:1258/69986/mg9.php?id=cctv4
CCTV4,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=cctv4
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4222&tk=7877e7cc41c7
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6904&tk=7877e7cc41c7
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9360&tk=7877e7cc41c7
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6631&tk=7877e7cc41c7
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6671&tk=7877e7cc41c7
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0116&tk=7877e7cc41c7
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2155&tk=7877e7cc41c7
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1737&tk=7877e7cc41c7
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0712&tk=7877e7cc41c7
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8327&tk=97475bb89d45
CCTV5,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cctv5
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6089&tk=97475bb89d45
CCTV5,http://rihou.cc:55/lib/migu.php?id=cctv5
CCTV5,https://migu.freetv.top/migu/641886683.m3u8?migutoken=818d322218ce06b3cb821de57159f87d30484a1b6a36fb835072ee6f423b66bc88aff8b724c9839646e7ee166eb46c4d7f39201b2d800a5eb73a3cc9390567204f888074b822805f380ee2e4ab
CCTV5,http://z.b.bkpcp.top/m.php?id=cctv5\
CCTV5,http://kxrj.site:1258/69986/mg9.php?id=cctv5
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3327&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8363&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7569&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4133&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0404&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3762&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0251&tk=7877e7cc41c7
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1947&tk=7877e7cc41c7
CCTV5+,http://8.138.7.223/tv/mgitv.php?id=28
CCTV5+,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv5p
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8144&tk=97475bb89d45
CCTV5+,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cctv5p
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8964&tk=97475bb89d45
CCTV5+,http://rihou.cc:55/lib/migu.php?id=cctv5p
CCTV5+,https://migu.freetv.top/migu/641886773.m3u8?migutoken=51b84c0695a4a9c4a27541c9129c2b677dfe9fa657fc5105d5ef996d6a2be24b59060b68f753d1cb211c8be61d76da65ecaaae6776ae214df3631d8a4c3cdad625cbb867ae5d800f03af42688d
CCTV5+,http://z.b.bkpcp.top/m.php?id=cctv5p\
CCTV5+,http://kxrj.site:1258/69986/mg9.php?id=cctv5p
CCTV5+,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=cctv5p
CCTV6,http://cdn.jdshipin.com:8880/ysp.php?id=cctv6
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2271&tk=7877e7cc41c7
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7052&tk=7877e7cc41c7
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2317&tk=7877e7cc41c7
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0628&tk=7877e7cc41c7
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9590&tk=7877e7cc41c7
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0306&tk=7877e7cc41c7
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9293&tk=7877e7cc41c7
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8832&tk=7877e7cc41c7
CCTV6,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv6
CCTV6,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv6
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0637&tk=97475bb89d45
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0203&tk=97475bb89d45
CCTV6,http://rihou.cc:55/lib/migu.php?id=cctv6
CCTV6,https://migu.freetv.top/migu/624878396.m3u8?migutoken=00db160622ee157a490aa2980e5003ee5a8bdc7ecb179b6f50c99187344ff47ba661a789468961466073742262c2e0b6cf19d515c55d15c54b8d546d4a8a8ffad1ca4fae53462f0f1ae95f6ea8
CCTV6,http://z.b.bkpcp.top/m.php?id=cctv6\
CCTV6,http://kxrj.site:1258/69986/mg9.php?id=cctv6
CCTV6,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=cctv6
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7018&tk=7877e7cc41c7
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4713&tk=7877e7cc41c7
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6046&tk=7877e7cc41c7
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7409&tk=7877e7cc41c7
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5067&tk=7877e7cc41c7
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7642&tk=7877e7cc41c7
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9924&tk=7877e7cc41c7
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3108&tk=7877e7cc41c7
CCTV7,http://hms284nc1972679584.live.aikan.miguvideo.com/wh7f454c46tw4211155753_-1040212167/migu/kailu/20200324/cctv7hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130955&ContentId=265667268&timezone=UTC&mtv_session=f4a3cbeaf77fa614aed3843cb206bc06&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=38b55b6566aab32075f6169e2d955603
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2646&tk=97475bb89d45
CCTV7,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cctv7
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2188&tk=97475bb89d45
CCTV7,http://rihou.cc:55/lib/migu.php?id=cctv7
CCTV7,https://migu.freetv.top/migu/673168121.m3u8?migutoken=c7a3988b6084f8647bb55cf0b303a411e0d2a831f71395f7d993d84f10381e8703ae4061e270b49c9fab614ac2b5b1b72b5187dd8a393b21a6857af9756c6c39e0a0279c80a862f518effee17b
CCTV7,http://z.b.bkpcp.top/m.php?id=cctv7\
CCTV7,http://kxrj.site:1258/69986/mg9.php?id=cctv7
CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5722&tk=7877e7cc41c7
CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8273&tk=7877e7cc41c7
CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1794&tk=7877e7cc41c7
CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4886&tk=7877e7cc41c7
CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0361&tk=7877e7cc41c7
CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6696&tk=7877e7cc41c7
CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3845&tk=7877e7cc41c7
CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7007&tk=7877e7cc41c7
CCTV8,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv8hd
CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6042&tk=97475bb89d45
CCTV8,http://rihou.cc:55/lib/migu.php?id=cctv8
CCTV8,https://migu.freetv.top/migu/624878356.m3u8?migutoken=fe552e698848c9390268941027edf03a04c82a9ac68c3c2c892afe2bb43cbd0714aeb1c385ac0a28dcc5fd9c37f8fe8d911765e56bbf883ac75c20edd2e7e2ad020532af8b1906559f47e27bb4
CCTV8,http://z.b.bkpcp.top/m.php?id=cctv8\
CCTV8,http://kxrj.site:1258/69986/mg9.php?id=cctv8
CCTV8,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=cctv8
CCTV9,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv9hd/57/index.m3u8?&encrypt=
CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7226&tk=7877e7cc41c7
CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0596&tk=7877e7cc41c7
CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8869&tk=7877e7cc41c7
CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2437&tk=7877e7cc41c7
CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6706&tk=7877e7cc41c7
CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1261&tk=7877e7cc41c7
CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7747&tk=7877e7cc41c7
CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0430&tk=7877e7cc41c7
CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4435&tk=7877e7cc41c7
CCTV9,http://hms444nc1972679601.live.aikan.miguvideo.com/wh7f454c46tw4260577431_-1084507862/migu/kailu/20200324/cctv9hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208131044&ContentId=265667202&timezone=UTC&mtv_session=9444a4df4cb7524a1ec85c4d44200abc&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=efdbccd2a72ff1ba2eabbf08f475f7c6
CCTV9,http://rihou.cc:55/lib/migu.php?id=cctv9
CCTV9,https://migu.freetv.top/migu/673168140.m3u8?migutoken=c777af29f9de0ddf69ce368ffbf07a71c67103860e9c864f3fd3c399098f23c69779f9370d77b6fc2c879cc6f10afabb0554160f6a5afcc8ff336397f728a820752e6fa58fccb9dbfe64bb3c88
CCTV9,https://migu.freetv.top/migu/609006487.m3u8?migutoken=13d53fb7d9fd092e364da481f2c53d71fc1116f98c2babdc6b706a81496d08fbfde6202ad40fbaacade44d57b7c7e3d436a03a788ba5086e25e31bd52b44a26104f1b21b280ee9db40300def5d
CCTV9,http://z.b.bkpcp.top/m.php?id=cctv9\
CCTV9,http://kxrj.site:1258/69986/mg9.php?id=cctv9
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7047&tk=7877e7cc41c7
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9581&tk=7877e7cc41c7
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4131&tk=7877e7cc41c7
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7512&tk=7877e7cc41c7
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0208&tk=7877e7cc41c7
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3221&tk=7877e7cc41c7
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0193&tk=7877e7cc41c7
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6089&tk=7877e7cc41c7
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4405&tk=7877e7cc41c7
CCTV10,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv10
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5154&tk=97475bb89d45
CCTV10,http://rihou.cc:55/lib/migu.php?id=cctv10
CCTV10,https://migu.freetv.top/migu/624878405.m3u8?migutoken=a706b38a47d2c63ea8dc67b2fc9a72d27f0519822be89f46c42d6e195328756983677e355590270b00535328f453792bf6f115eecb75599346c370413250852fb0a463a8aead07de2ef1d5cef6
CCTV10,http://z.b.bkpcp.top/m.php?id=cctv10\
CCTV10,http://kxrj.site:1258/69986/mg9.php?id=cctv10
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8360&tk=7877e7cc41c7
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9384&tk=7877e7cc41c7
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6981&tk=7877e7cc41c7
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0247&tk=7877e7cc41c7
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2543&tk=7877e7cc41c7
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4539&tk=7877e7cc41c7
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6106&tk=7877e7cc41c7
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0796&tk=7877e7cc41c7
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8669&tk=7877e7cc41c7
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6377&tk=97475bb89d45
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7977&tk=97475bb89d45
CCTV11,http://rihou.cc:55/lib/migu.php?id=cctv11
CCTV11,https://migu.freetv.top/migu/667987558.m3u8?migutoken=cdf0d6131ed2a92b0029b13c749d0faeb0798d74c4fd0cbb34f98f5474d470be266024396e0ae7c67650793e2e50c8730a2badae52eb32a0945a77e9d2a185ffa96278c4e26229178e53a69527
CCTV11,http://z.b.bkpcp.top/m.php?id=cctv11\
CCTV11,http://kxrj.site:1258/69986/mg9.php?id=cctv11
CCTV11,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=cctv11
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5197&tk=7877e7cc41c7
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3643&tk=7877e7cc41c7
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3980&tk=7877e7cc41c7
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8602&tk=7877e7cc41c7
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0342&tk=7877e7cc41c7
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3003&tk=7877e7cc41c7
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5913&tk=7877e7cc41c7
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5615&tk=7877e7cc41c7
CCTV12,http://hms204nc1972679577.live.aikan.miguvideo.com/wh7f454c46tw1174495643_-1245391177/migu/kailu/20200324/cctv12hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=59.49.185.88&timestamp=20230311020243&ContentId=265667607&timezone=UTC&mtv_session=7581c6271c0379b8ca8b268ff7804765&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=3906a8574a42ff13aba3e255be4cd8e3
CCTV12,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv12
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0965&tk=97475bb89d45
CCTV12,http://rihou.cc:55/lib/migu.php?id=cctv12
CCTV12,https://migu.freetv.top/migu/673168185.m3u8?migutoken=144bdf896961815d1063661a851f69108eb650bb30a78c7f4a12a1212ddc9c991d71274685fe0edc42b1399bc1ba5c1ac742fa1666d7f962cab8271452e83396de2a602cb1317b1a2e949311f9
CCTV12,http://z.b.bkpcp.top/m.php?id=cctv12\
CCTV12,http://kxrj.site:1258/69986/mg9.php?id=cctv12
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2365&tk=7877e7cc41c7
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6085&tk=7877e7cc41c7
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9534&tk=7877e7cc41c7
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9272&tk=7877e7cc41c7
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4722&tk=7877e7cc41c7
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8859&tk=7877e7cc41c7
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9126&tk=7877e7cc41c7
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4987&tk=7877e7cc41c7
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8445&tk=7877e7cc41c7
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6117&tk=97475bb89d45
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9731&tk=97475bb89d45
CCTV13,http://rihou.cc:55/lib/migu.php?id=cctv13
CCTV13,https://migu.freetv.top/migu/608807423.m3u8?migutoken=546a4f6e5817bba04c6b133892bed79bfc1fac6052e263bb2efb672957f4fe6df5397a80126be2191620428c5218d1049e6b101ccd33da45372367a97cd7a0d5f14ede51cb5c2cb46904c12afa
CCTV13,http://z.b.bkpcp.top/m.php?id=cctv13\
CCTV13,http://kxrj.site:1258/69986/mg9.php?id=cctv13
CCTV13,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=cctv13
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6570&tk=7877e7cc41c7
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8542&tk=7877e7cc41c7
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9709&tk=7877e7cc41c7
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6596&tk=7877e7cc41c7
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6680&tk=7877e7cc41c7
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3371&tk=7877e7cc41c7
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4859&tk=7877e7cc41c7
CCTV14,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv14
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9343&tk=97475bb89d45
CCTV14,http://rihou.cc:55/lib/migu.php?id=cctv14
CCTV14,https://migu.freetv.top/migu/624878440.m3u8?migutoken=c7f74cc81f359ced0f509510fc9c69767c35ca9d1e94201f64564d19972842380fc68dc14d654c259259e8bb2958d855d93216c18abb87f749205068782b78a50aa3f9952bedabce868f995200
CCTV14,http://z.b.bkpcp.top/m.php?id=cctv14\
CCTV14,http://kxrj.site:1258/69986/mg9.php?id=cctv14
CCTV14,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=cctv14
CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4500&tk=7877e7cc41c7
CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3002&tk=7877e7cc41c7
CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4159&tk=7877e7cc41c7
CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0899&tk=7877e7cc41c7
CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1657&tk=7877e7cc41c7
